Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature_diff,Power_estimate,Tool_wear_normalized,Torque_speed_ratio,Type_encoded
0.29347826086956275,0.3456790123456841,0.29297105729474304,0.3310055865921788,0.7747035573122529,0.6444444444444437,0.4068290436988776,0.7747035573122529,0.2562609773093415,0.5
0.021739130434781373,0.03703703703703809,0.2232722976963969,0.4371508379888267,0.6679841897233201,0.6444444444444437,0.5076676266687129,0.6679841897233202,0.359668169606847,0.5
0.3369565217391255,0.4320987654321016,0.2610750147666864,0.388268156424581,0.7667984189723319,0.7111111111111119,0.4676520875847996,0.766798418972332,0.30813114665761376,0.5
0.5326086956521721,0.7037037037037024,0.19314825753101006,0.5446927374301676,0.37549407114624506,0.7999999999999947,0.6237383486845736,0.37549407114624506,0.45855997970052864,0.5
0.5760869565217348,0.5432098765432158,0.28824571766095686,0.39245810055865926,0.17391304347826086,0.4222222222222245,0.49147868291875807,0.17391304347826086,0.30184340165423734,0.5
0.46739130434782794,0.45679012345679126,0.279976373301831,0.3589385474860335,0.3162055335968379,0.48888888888888027,0.43873931987731796,0.31620553359683795,0.280322093338611,1.0
0.2391304347826022,0.3333333333333357,0.212640283520378,0.49301675977653625,0.6324110671936758,0.7333333333333265,0.5732027538709824,0.6324110671936759,0.4077830886802508,0.5
0.5978260869565162,0.48148148148148806,0.1393975191966923,0.4762569832402235,0.17391304347826086,0.26666666666667327,0.4936800531398303,0.17391304347826086,0.4319381046489259,1.0
0.28260869565216495,0.3456790123456841,0.12699350265800358,0.5586592178770949,0.7272727272727272,0.6666666666666707,0.5817708320843715,0.7272727272727273,0.5098950242414534,0.0
0.6630434782608603,0.654320987654323,0.314825753101004,0.33240223463687146,0.5019762845849802,0.4444444444444515,0.4214233129422823,0.5019762845849802,0.2510831263728791,0.5
0.5108695652173907,0.5802469135802468,0.09746012994683995,0.6215083798882681,0.5177865612648221,0.6222222222222167,0.6269552747756066,0.5177865612648221,0.5862018539058366,0.5
0.5760869565217348,0.48148148148148806,0.19787359716479624,0.4720670391061452,0.26877470355731226,0.31111111111111467,0.5342111636807485,0.26877470355731226,0.39840317368399325,1.0
0.9347826086956488,0.9382716049382722,0.13349084465445948,0.6564245810055865,0.47826086956521735,0.4000000000000099,0.7046518933462508,0.4782608695652174,0.5892234147077497,0.5
0.5543478260869534,0.49382716049382935,0.1175428233904312,0.6508379888268156,0.5652173913043478,0.3777777777777829,0.6813912276116094,0.5652173913043478,0.5965204479665963,1.0
0.7391304347826093,0.6913580246913611,0.18251624335499117,0.5446927374301676,0.7747035573122529,0.35555555555555585,0.6143285700925392,0.7747035573122529,0.4644744586325952,0.5
0.3478260869565162,0.45679012345679126,0.145304193738925,0.5879888268156425,0.40316205533596833,0.7333333333333265,0.6339514595468247,0.4031620553359684,0.5228440362549125,0.0
0.5760869565217348,0.5308641975308674,0.19905493207324276,0.4371508379888267,0.37549407114624506,0.39999999999999747,0.4900194957950952,0.37549407114624506,0.3701953362676274,0.5
0.5652173913043441,0.46913580246913966,0.22090962787950386,0.473463687150838,0.4268774703557312,0.31111111111111467,0.5540163016500684,0.4268774703557312,0.3887293061055901,0.5
0.5108695652173907,0.48148148148148806,0.20437093916125215,0.5586592178770949,0.38735177865612647,0.4444444444444515,0.6518238040540705,0.38735177865612647,0.46346089756614023,0.5
0.4782608695652115,0.4197530864197603,0.2008269344359126,0.5111731843575419,0.6007905138339921,0.4000000000000099,0.5871399692575532,0.6007905138339921,0.42789188670609846,1.0
0.6847826086956488,0.5925925925925952,0.2563496751329002,0.38687150837988826,0.007905138339920948,0.28888888888888764,0.4626234673739188,0.007905138339920948,0.3087647278585034,0.0
0.6630434782608603,0.654320987654323,0.038984051978736,0.7150837988826815,0.6007905138339921,0.4444444444444515,0.6678041212144465,0.6007905138339921,0.7257297745585426,1.0
0.4130434782608674,0.5802469135802468,0.2120496160661547,0.5502793296089384,0.5889328063241106,0.8222222222222093,0.647790356655548,0.5889328063241107,0.45274877407338965,0.5
0.14130434782608603,0.24691358024691112,0.18074424099232134,0.6703910614525139,0.3992094861660079,0.7777777777777677,0.7718200631634986,0.39920948616600793,0.5670813846656162,1.0
0.5652173913043441,0.518518518518519,0.12640283520378026,0.585195530726257,0.5296442687747035,0.39999999999999747,0.6127195075453284,0.5296442687747036,0.5331616910881374,0.5
0.4239130434782581,0.3703703703703738,0.20437093916125215,0.520949720670391,0.7747035573122529,0.4222222222222245,0.6028109435437266,0.7747035573122529,0.43378409743956287,0.5
0.5434782608695627,0.7160493827160508,0.3112817483756646,0.2932960893854749,0.16996047430830039,0.7999999999999947,0.3624755103557922,0.16996047430830039,0.22457708479609328,0.5
0.30434782608695343,0.308641975308646,0.18546958062610752,0.4650837988826815,0.06719367588932806,0.5555555555555485,0.515657785248901,0.06719367588932806,0.39881332522056945,0.5
0.7608695652173907,0.6419753086419746,0.3390431187241584,0.3505586592178771,0.541501976284585,0.2222222222222192,0.4625371391299552,0.541501976284585,0.25696251161950734,1.0
0.2391304347826022,0.308641975308646,0.2610750147666864,0.4050279329608939,0.45454545454545453,0.6888888888888849,0.4908168330483703,0.45454545454545453,0.32053436967808463,0.5
0.5869565217391255,0.7407407407407405,0.17247489663319548,0.579608938547486,0.05928853754940711,0.7555555555555535,0.6492051806538406,0.05928853754940711,0.4986891112931315,0.5
0.7608695652173907,0.5432098765432158,0.3071470761961016,0.36033519553072624,0.45454545454545453,0.044444444444453834,0.45747494682419976,0.45454545454545453,0.27293969556012365,0.0
0.4239130434782581,0.6172839506172849,0.27643236857649145,0.34636871508379885,0.0909090909090909,0.8666666666666634,0.4189054058266768,0.09090909090909091,0.2722937168179331,0.0
0.5869565217391255,0.654320987654323,0.05611340815121091,0.6662011173184357,0.4110671936758893,0.6000000000000025,0.6342044492617736,0.41106719367588934,0.6623366217998902,1.0
0.5543478260869534,0.518518518518519,0.15770821027761373,0.7011173184357541,0.27667984189723316,0.4222222222222245,0.7850762446254674,0.2766798418972332,0.6087328362833413,0.5
0.20652173913043015,0.2839506172839492,0.15770821027761373,0.5363128491620112,0.7984189723320158,0.7111111111111119,0.5820490008704765,0.7984189723320159,0.47189402621207105,0.0
0.3369565217391255,0.46913580246913966,0.1116361488481985,0.6354748603351955,0.49407114624505927,0.7777777777777806,0.6573548066846837,0.49407114624505927,0.5876241128554791,0.5
0.5326086956521721,0.7530864197530889,0.14294152392203185,0.653631284916201,0.7470355731225296,0.88888888888889,0.7111696757655038,0.7470355731225297,0.5798731545582941,0.5
0.2608695652173836,0.3827160493827222,0.17779090372120498,0.5460893854748603,0.3794466403162055,0.7777777777777806,0.6119077822513928,0.3794466403162055,0.4682824516596705,0.0
0.6195652173912976,0.790123456790127,0.1399881866509155,0.579608938547486,0.31225296442687744,0.7777777777777806,0.6188044497413749,0.31225296442687744,0.5192581321046241,0.5
0.8369565217391255,0.6790123456790127,0.17011222681630245,0.5502793296089384,0.5612648221343873,0.13333333333333663,0.6103334908024451,0.5612648221343873,0.47613121231276384,0.5
0.7282608695652115,0.49382716049382935,0.145304193738925,0.4427374301675977,0.826086956521739,0.022222222222226806,0.45763081726468957,0.8260869565217391,0.40044919522792893,0.5
0.44565217391303946,0.4320987654321016,0.1565268753691671,0.5237430167597765,0.08695652173913043,0.4888888888888927,0.5655543112564837,0.08695652173913043,0.4621385537801104,0.5
0.4239130434782581,0.3456790123456841,0.11931482575310104,0.6675977653631284,0.24110671936758893,0.3777777777777829,0.7029445125211925,0.24110671936758893,0.6097316597143079,0.5
0.7608695652173907,0.6419753086419746,0.20968694624926165,0.5391061452513967,0.8300395256916996,0.2222222222222192,0.6310714534079275,0.8300395256916996,0.44526697885817457,1.0
0.7717391304347743,0.6666666666666714,0.1559362079149439,0.5572625698324022,0.7707509881422925,0.2444444444444589,0.6062568792819409,0.7707509881422925,0.49036988936290166,1.0
0.5108695652173907,0.4320987654321016,0.34908446544595384,0.3254189944134078,0.01976284584980237,0.35555555555555585,0.4306280619549031,0.019762845849802372,0.2371916212470379,0.5
0.4239130434782581,0.3827160493827222,0.19787359716479624,0.45810055865921784,0.43083003952569165,0.4444444444444515,0.5161901427533434,0.4308300395256917,0.3873313234605793,1.0
0.7173913043478208,0.6296296296296333,0.20732427643236861,0.4804469273743016,0.3557312252964427,0.2888888888889003,0.5525055573807052,0.3557312252964427,0.4004980056486112,0.5
0.4239130434782581,0.3827160493827222,0.22090962787950386,0.4832402234636871,0.7075098814229248,0.4444444444444515,0.5669583442242808,0.7075098814229249,0.39628358212378445,0.5
0.6304347826086953,0.7283950617283992,0.14707619610159484,0.6815642458100558,0.0,0.6444444444444437,0.7494634459836984,0.0,0.6003640356912686,0.0
0.20652173913043015,0.2716049382716008,0.34199645599527473,0.34078212290502796,0.7430830039525691,0.6888888888888849,0.4496550467251621,0.7430830039525692,0.24948266871588431,1.0
0.3152173913043441,0.3827160493827222,0.17011222681630245,0.5111731843575419,0.592885375494071,0.6666666666666707,0.5614525206648234,0.5928853754940712,0.44412930676317264,1.0
0.7065217391304301,0.6296296296296333,0.2297696396928529,0.40083798882681554,0.7509881422924901,0.31111111111111467,0.46386443588089576,0.7509881422924901,0.3291497105236351,0.5
0.30434782608695343,0.2839506172839492,0.31659775546367397,0.3673184357541899,0.24110671936758893,0.5111111111111069,0.47352240817432556,0.24110671936758893,0.27500857250592564,0.5
0.35869565217391397,0.45679012345679126,0.6757235676314234,0.15223463687150837,0.17391304347826086,0.7111111111110995,0.2718788143295293,0.17391304347826086,0.08480786157997022,0.5
0.4130434782608674,0.6049382716049436,0.2563496751329002,0.49022346368715086,0.5691699604743082,0.8666666666666634,0.604762921060015,0.5691699604743083,0.38563322508378717,0.5
0.17391304347825098,0.2839506172839492,0.14235085646780865,0.6438547486033519,0.16996047430830039,0.7777777777777806,0.6987276176042474,0.16996047430830039,0.5720363450546748,1.0
0.9130434782608674,0.9135802469135825,0.30419373892498525,0.33240223463687146,0.1818181818181818,0.4000000000000099,0.41529400762086555,0.18181818181818182,0.25405466649337466,0.5
0.14130434782608603,0.20987654320987303,0.14057885410513882,0.51536312849162,0.7470355731225296,0.7111111111110995,0.5418104471563236,0.7470355731225297,0.4644255772812958,0.0
0.6195652173912976,0.5925925925925952,0.14176018901358534,0.5921787709497206,0.7984189723320158,0.4222222222222245,0.6356564423651062,0.7984189723320159,0.528731747002506,0.5
0.9782608695652186,0.9629629629629619,0.21086828115770817,0.5223463687150838,0.007905138339920948,0.35555555555555585,0.6101656303280714,0.007905138339920948,0.4315533822873866,1.0
0.5543478260869534,0.49382716049382935,0.21913762551683402,0.4622905027932961,0.616600790513834,0.3777777777777829,0.5378693230187069,0.616600790513834,0.3808889310791827,1.0
0.35869565217391397,0.45679012345679126,0.21086828115770817,0.4636871508379887,0.2134387351778656,0.7111111111110995,0.5333694633021032,0.2134387351778656,0.3857224565691379,0.5
0.5869565217391255,0.6666666666666714,0.7141169521559362,0.13547486033519554,0.533596837944664,0.6222222222222296,0.24975840081724068,0.5335968379446641,0.07335610224726212,0.5
0.09782608695651618,0.18518518518518334,0.13053750738334313,0.6145251396648045,0.02766798418972332,0.7555555555555535,0.6515959934102775,0.02766798418972332,0.5554990977823691,1.0
0.25,0.3580246913580325,0.1907855877141169,0.467877094972067,0.6007905138339921,0.7555555555555535,0.5233230139108374,0.6007905138339921,0.3984766889872648,0.5
0.9239130434782581,0.8518518518518547,0.2344949793266391,0.43854748603351956,0.7075098814229248,0.26666666666667327,0.5177224690836977,0.7075098814229249,0.356040081583262,0.5
0.3152173913043441,0.24691358024691112,0.3071470761961016,0.388268156424581,0.35968379446640314,0.4222222222222245,0.4979533012160293,0.35968379446640314,0.292656509405862,0.5
0.8043478260869534,0.5925925925925952,0.4205552274069698,0.2527932960893855,0.8181818181818181,0.044444444444453834,0.3538906460949659,0.8181818181818182,0.17417523846019864,1.0
0.2391304347826022,0.3333333333333357,0.1896042528056704,0.48743016759776536,0.3794466403162055,0.7333333333333265,0.5474037979631331,0.3794466403162055,0.4146941855405657,0.5
0.36956521739129755,0.5061728395061778,0.1500295333727112,0.5041899441340782,0.3359683794466403,0.7777777777777806,0.5361319671089392,0.3359683794466403,0.44953690221561726,0.0
0.3260869565217348,0.3209876543209944,0.1677495569994093,0.5712290502793296,0.24901185770750986,0.5333333333333339,0.6343375386378842,0.2490118577075099,0.4947076824763303,0.5
0.05434782608695343,0.08641975308641747,0.09864146485528646,0.6578212290502793,0.2727272727272727,0.6666666666666583,0.6697501037137932,0.2727272727272727,0.6176929856252581,1.0
0.13043478260868824,0.23456790123456983,0.22031896042528054,0.473463687150838,0.38735177865612647,0.7777777777777806,0.5535546853455409,0.38735177865612647,0.3889989265994239,0.5
0.45652173913043015,0.5308641975308674,0.10691080921441232,0.6717877094972067,0.3636363636363636,0.6444444444444437,0.694603045948208,0.36363636363636365,0.6233406556316038,0.5
0.4239130434782581,0.5802469135802468,0.09273479031305376,0.6620111731843575,0.13438735177865613,0.7999999999999947,0.6683172946646748,0.13438735177865613,0.6263245221315885,1.0
0.7608695652173907,0.5555555555555571,0.19964559952746597,0.4078212290502793,0.16996047430830039,0.0666666666666682,0.45253025685050585,0.16996047430830039,0.34672718748188913,0.0
0.17391304347825098,0.2592592592592595,0.06910809214412283,0.6634078212290503,0.3952569169960474,0.7333333333333389,0.6449187435403693,0.3952569169960474,0.6479488917576129,0.5
0.2608695652173836,0.49382716049382935,0.16066154754873008,0.6494413407821229,0.7549407114624506,0.9777777777777727,0.7244786133765615,0.7549407114624506,0.5637681766768975,0.0
0.7499999999999929,0.6790123456790127,0.23213230950974595,0.4231843575418994,0.41897233201581024,0.31111111111111467,0.4954078170224908,0.4189723320158103,0.3452944658571434,1.0
0.2608695652173836,0.18518518518518334,0.16302421736562311,0.494413407821229,0.06719367588932806,0.4222222222222245,0.5347483171987445,0.06719367588932806,0.43421340171948575,0.5
0.8478260869565233,0.8518518518518547,0.23567631423508562,0.39525139664804465,0.5217391304347826,0.4222222222222245,0.4603417639258247,0.5217391304347826,0.32263059615957457,1.0
0.9565217391304373,0.9259259259259238,0.5079740106320142,0.19972067039106142,0.17786561264822134,0.3333333333333288,0.30177236680870856,0.17786561264822134,0.1283302827686047,1.0
0.5869565217391255,0.6296296296296333,0.23331364441819258,0.4078212290502793,0.4110671936758893,0.5555555555555609,0.4756302561311039,0.41106719367588934,0.33310688386362164,0.5
0.4891304347826093,0.6049382716049436,0.1506202008269344,0.5586592178770949,0.458498023715415,0.7111111111111119,0.6031610525331345,0.45849802371541504,0.4948099673438347,0.0
0.4782608695652115,0.4320987654321016,0.09332545776727696,0.8407821229050279,0.28063241106719367,0.4222222222222245,0.8724452235302017,0.28063241106719367,0.7864690190704382,0.5
0.2391304347826022,0.45679012345679126,0.1565268753691671,0.6103351955307261,0.5494071146245059,0.9555555555555457,0.6720809663008108,0.549407114624506,0.5341372582405925,1.0
0.9456521739130395,0.9259259259259238,0.06083874778499698,0.8938547486033518,0.6363636363636364,0.35555555555555585,0.887622208420361,0.6363636363636364,0.8714124766107072,0.0
0.9456521739130395,0.9259259259259238,0.2740696987595983,0.36312849162011174,0.47826086956521735,0.35555555555555585,0.4409766602000418,0.4782608695652174,0.28526270421364675,0.5
0.5326086956521721,0.45679012345679126,0.17188422917897217,0.5488826815642457,0.1541501976284585,0.35555555555555585,0.6101668293314598,0.1541501976284585,0.4739565993242841,1.0
0.3913043478260789,0.3580246913580325,0.23154164205552275,0.3854748603351955,0.46640316205533594,0.4666666666666781,0.444487342121229,0.466403162055336,0.31673124467067104,0.5
0.36956521739129755,0.518518518518519,0.28706438275251034,0.3421787709497207,0.7707509881422925,0.7999999999999947,0.41930107694484353,0.7707509881422925,0.26602092968580354,1.0
0.7173913043478208,0.6049382716049436,0.173656231541642,0.4776536312849161,0.08695652173913043,0.2444444444444589,0.5223458261493048,0.08695652173913043,0.4148791773405861,0.5
0.9239130434782581,0.8395061728395063,0.26639102185469576,0.3673184357541899,0.5612648221343873,0.24444444444444624,0.442030584178431,0.5612648221343873,0.29085167196789524,0.5
0.6086956521739069,0.6296296296296333,0.19196692262256343,0.5754189944134077,0.225296442687747,0.5111111111111197,0.6620752830247498,0.22529644268774704,0.4837313203957218,0.5
0.6847826086956488,0.6419753086419746,0.21500295333727115,0.5446927374301676,0.05928853754940711,0.37777777777777044,0.6430806713459774,0.05928853754940711,0.4468389048833478,0.5
0.5434782608695627,0.654320987654323,0.2628470171293562,0.42039106145251404,0.5612648221343873,0.6888888888888849,0.5132993455839506,0.5612648221343873,0.3312369234540707,0.5
0.9239130434782581,0.864197530864196,0.2528056704075605,0.44692737430167595,0.5296442687747035,0.28888888888888764,0.5425850033452196,0.5296442687747036,0.35486083338822666,0.5
0.5543478260869534,0.45679012345679126,0.41760189013585347,0.2695530726256983,0.6126482213438734,0.31111111111111467,0.379507353487781,0.6126482213438735,0.18536128892939693,1.0
0.3260869565217348,0.4197530864197603,0.1340815121086828,0.6312849162011173,0.525691699604743,0.7111111111111119,0.675163604012345,0.525691699604743,0.5673096061887483,0.5
0.38043478260869534,0.3827160493827222,0.2285883047844064,0.5027932960893855,0.24110671936758893,0.5333333333333339,0.599170769256594,0.24110671936758893,0.40772916045105295,0.5
0.5108695652173907,0.4197530864197603,0.2693443591258121,0.36592178770949724,0.6126482213438734,0.3333333333333417,0.4419358629107486,0.6126482213438735,0.28884912466316304,1.0
0.38043478260869534,0.3580246913580325,0.2510336680448907,0.4315642458100558,0.691699604743083,0.4888888888888927,0.5202583612501289,0.691699604743083,0.34408855476328365,0.5
0.5869565217391255,0.48148148148148806,0.14943886591848787,0.6312849162011173,0.6521739130434783,0.2888888888889003,0.6906882998851356,0.6521739130434783,0.5564400055497115,1.0
0.2717391304347814,0.3209876543209944,0.23567631423508562,0.43296089385474856,0.5177865612648221,0.6444444444444437,0.5110703982849456,0.5177865612648221,0.3513036500151254,1.0
0.3913043478260789,0.3703703703703738,0.3301831069108091,0.34636871508379885,0.458498023715415,0.4888888888888927,0.450983542479491,0.45849802371541504,0.2565360371157163,0.5
0.22826086956521152,0.4197530864197603,0.17424689899586532,0.4245810055865922,0.7233201581027667,0.911111111111117,0.4561536450902012,0.7233201581027668,0.37135395490844175,1.0
0.7391304347826093,0.7160493827160508,0.10218546958062613,0.6452513966480445,0.3913043478260869,0.39999999999999747,0.6589986403301578,0.391304347826087,0.6036410952745547,1.0
0.25,0.3209876543209944,0.2787950383933845,0.3673184357541899,0.31225296442687744,0.6888888888888849,0.4498109171656518,0.31225296442687744,0.286784746062967,0.0
0.5652173913043441,0.45679012345679126,0.279976373301831,0.44134078212290506,0.40711462450592883,0.28888888888888764,0.5548963701371421,0.40711462450592883,0.3401161531596967,0.0
0.4347826086956488,0.44444444444444997,0.20968694624926165,0.4650837988826815,0.8063241106719367,0.5333333333333339,0.5342890989009935,0.8063241106719368,0.38735676763381444,1.0
0.3152173913043441,0.2592592592592595,0.20850561134081513,0.5349162011173184,0.23715415019762845,0.4444444444444515,0.6245644620191697,0.23715415019762845,0.44260540649904406,0.5
0.20652173913043015,0.3209876543209944,0.37093916125221493,0.26815642458100564,0.24110671936758893,0.7777777777777806,0.3547155604261739,0.24110671936758893,0.1937650510972483,0.5
0.3152173913043441,0.4074074074074119,0.2528056704075605,0.45530726256983245,0.3438735177865612,0.7111111111111119,0.5540666597923807,0.3438735177865613,0.36111684499942875,0.5
0.5217391304347814,0.5925925925925952,0.19255759007678674,0.553072625698324,0.4624505928853755,0.6222222222222167,0.6339634495807086,0.4624505928853755,0.4655679518464903,0.5
0.7065217391304301,0.5679012345679055,0.17542823390431184,0.585195530726257,0.23715415019762845,0.20000000000000484,0.6589950433199925,0.23715415019762845,0.50143939895415,1.0
0.29347826086956275,0.22222222222222143,0.15298287064382754,0.5446927374301676,0.3992094861660079,0.4222222222222245,0.5881902962257772,0.39920948616600793,0.48168645350029843,1.0
0.4021739130434767,0.5679012345679055,0.18133490844654454,0.5279329608938547,0.3675889328063241,0.8222222222222217,0.5920606791634794,0.3675889328063241,0.451602100398088,0.5
0.3152173913043441,0.2716049382716008,0.3644418192557589,0.26256983240223464,0.7154150197628458,0.4666666666666657,0.34301568536232696,0.7154150197628458,0.19139492999449131,0.5
0.8043478260869534,0.7283950617283992,0.19669226225634961,0.4776536312849161,0.6758893280632411,0.2888888888889003,0.540489145422325,0.6758893280632411,0.40340431589016834,1.0
0.5543478260869534,0.48148148148148806,0.22740696987595976,0.5488826815642457,0.2964426877470355,0.3555555555555687,0.6596449031564963,0.2964426877470356,0.443649469526268,0.5
0.3913043478260789,0.44444444444444997,0.24394565859421147,0.3645251396648045,0.2569169960474308,0.6222222222222296,0.4241606376779621,0.25691699604743085,0.2963803807620497,1.0
0.5108695652173907,0.44444444444444997,0.474896633195511,0.24301675977653628,0.691699604743083,0.3777777777777829,0.36237959008472154,0.691699604743083,0.1588941248452565,0.5
0.6413043478260789,0.6172839506172849,0.22622563496751324,0.5111731843575419,0.32411067193675885,0.4222222222222245,0.6083815132861566,0.3241106719367589,0.41528720988551465,0.5
0.8695652173913047,0.7530864197530889,0.08682811577082106,0.8016759776536312,0.1660079051383399,0.20000000000000484,0.8197514226175204,0.16600790513833993,0.7578383721908809,0.5
0.7499999999999929,0.7160493827160508,0.18546958062610752,0.5307262569832402,0.06324110671936758,0.3777777777777829,0.5991731672633708,0.06324110671936758,0.45158839753042823,0.0
0.6413043478260789,0.6049382716049436,0.379799173065564,0.270949720670391,0.3320158102766798,0.4000000000000099,0.36333879279542847,0.33201581027667987,0.1937763069157436,0.5
0.22826086956521152,0.3456790123456841,0.2350856467808624,0.3743016759776536,0.30039525691699603,0.7777777777777806,0.43178270221791637,0.30039525691699603,0.30691405729773497,1.0
0.5978260869565162,0.8148148148148167,0.4075605434140578,0.30307262569832405,0.5691699604743082,0.8666666666666634,0.4281017618155789,0.5691699604743083,0.20879744065757044,0.5
0.4130434782608674,0.5679012345679055,0.038393384524512686,0.7597765363128491,0.3201581027667984,0.7999999999999947,0.7144429550157909,0.3201581027667984,0.769528360514667,1.0
0.6521739130434767,0.6296296296296333,0.15357353809805074,0.7067039106145251,0.34782608695652173,0.4222222222222245,0.787325574982075,0.34782608695652173,0.616509319009204,0.5
0.7173913043478208,0.5925925925925952,0.18251624335499117,0.5279329608938547,0.5059288537549407,0.22222222222223187,0.5930774340368287,0.5059288537549407,0.4509543577098145,0.5
0.6413043478260789,0.654320987654323,0.35026580035440047,0.3421787709497207,0.7707509881422925,0.4888888888888927,0.45663444544894294,0.7707509881422925,0.2482315383797395,0.5
0.4347826086956488,0.4197530864197603,0.19196692262256343,0.4664804469273742,0.5968379446640316,0.4888888888888927,0.522446542433929,0.5968379446640316,0.3967924530754509,0.5
0.8260869565217348,0.8395061728395063,0.1116361488481985,0.7039106145251396,0.04743083003952569,0.4444444444444515,0.7370801389884729,0.04743083003952569,0.6477131735336794,0.0
0.7391304347826093,0.5925925925925952,0.23095097460129943,0.43854748603351956,0.49011857707509876,0.17777777777777803,0.5151326217647891,0.4901185770750988,0.3575133181059402,0.5
0.3260869565217348,0.3456790123456841,0.14648552864737152,0.6717877094972067,0.5968379446640316,0.5777777777777755,0.7369386565886435,0.5968379446640316,0.5925804384388201,0.5
0.6630434782608603,0.5802469135802468,0.12994683992911993,0.5684357541899441,0.7430830039525691,0.31111111111111467,0.5960941265620017,0.7430830039525692,0.5163542743310672,0.5
0.3369565217391255,0.2962962962963047,0.1175428233904312,0.7430167597765363,0.3636363636363636,0.4666666666666781,0.7895677113183521,0.36363636363636365,0.6768646614604867,0.5
0.4347826086956488,0.3703703703703738,0.07147076196101598,0.6550279329608938,0.7312252964426877,0.39999999999999747,0.638144374396002,0.7312252964426877,0.6381091604945768,1.0
0.6195652173912976,0.8024691358024683,0.20200826934435911,0.49301675977653625,0.24110671936758893,0.7999999999999947,0.5645915115356117,0.24110671936758893,0.4129630233453531,0.5
0.6630434782608603,0.6666666666666714,0.1795629060838747,0.5572625698324022,0.6284584980237153,0.4666666666666781,0.6275991395951684,0.6284584980237155,0.476317558812508,0.5
0.7173913043478208,0.6296296296296333,0.16952155936207913,0.5321229050279329,0.3359683794466403,0.2888888888889003,0.5871267802202811,0.3359683794466403,0.46160859989742425,0.0
0.29347826086956275,0.3580246913580325,0.27052569403425875,0.40083798882681554,0.1976284584980237,0.6666666666666707,0.49141393673578526,0.1976284584980237,0.3140467059764385,0.5
0.7608695652173907,0.7530864197530889,0.25812167749557,0.4273743016759777,0.6007905138339921,0.4222222222222245,0.5195929143695761,0.6007905138339921,0.33820542054421054,0.5
0.44565217391303946,0.3703703703703738,0.16420555227406963,0.8142458100558658,0.5296442687747035,0.3777777777777829,0.932738307918458,0.5296442687747036,0.6971157203441696,0.5
0.3913043478260789,0.3580246913580325,0.21913762551683402,0.5698324022346368,0.015810276679841896,0.4666666666666781,0.6799548215523257,0.015810276679841896,0.4641479498060255,0.5
0.5760869565217348,0.7530864197530889,0.1789722386296515,0.5139664804469273,0.1541501976284585,0.7999999999999947,0.5723898295736585,0.1541501976284585,0.44159016363083514,0.5
0.6304347826086953,0.6666666666666714,0.1293561724748966,0.6773743016759776,0.7430830039525691,0.5333333333333339,0.7252663586027294,0.7430830039525692,0.6103289239765757,0.5
0.5869565217391255,0.49382716049382935,0.20023626698168928,0.6675977653631284,0.6442687747035573,0.31111111111111467,0.7890185677664727,0.6442687747035574,0.5518691565683821,0.5
0.7608695652173907,0.7037037037037024,0.09746012994683995,0.8673184357541899,0.8102766798418972,0.3333333333333288,0.9082510617175005,0.8102766798418972,0.8059178626002658,0.5
0.46739130434782794,0.44444444444444997,0.24158298877731832,0.4916201117318435,0.18972332015810275,0.4666666666666657,0.5947536407737888,0.18972332015810275,0.39322601302797633,1.0
0.46739130434782794,0.3950617283950635,0.30537507383343176,0.3240223463687151,0.6363636363636364,0.37777777777777044,0.4038531172889095,0.6363636363636364,0.24779578482319337,1.0
0.7391304347826093,0.6296296296296333,0.2344949793266391,0.4287709497206703,0.023715415019762844,0.24444444444444624,0.5045873869639554,0.023715415019762844,0.3485968268739605,0.5
0.7173913043478208,0.6790123456790127,0.28883638511518017,0.3421787709497207,0.0909090909090909,0.3777777777777829,0.4203478069029024,0.09090909090909091,0.26549085701607666,0.5
0.2717391304347814,0.2592592592592595,0.25339633786178384,0.4692737430167597,0.043478260869565216,0.5333333333333339,0.5736607731653451,0.043478260869565216,0.3712941262554748,0.5
0.4891304347826093,0.4197530864197603,0.2622563496751329,0.43016759776536306,0.8102766798418972,0.3777777777777829,0.5264128456427019,0.8102766798418972,0.33868524009079887,0.5
0.44565217391303946,0.3703703703703738,0.21086828115770817,0.4804469273743016,0.3557312252964427,0.3777777777777829,0.5553112253095227,0.3557312252964427,0.39881700677435183,0.5
0.2717391304347814,0.18518518518518334,0.17011222681630245,0.4888268156424581,0.7865612648221343,0.39999999999999747,0.5335205377290396,0.7865612648221344,0.42584250359197756,1.0
0.4239130434782581,0.5679012345679055,0.17424689899586532,0.47905027932960886,0.6324110671936758,0.7777777777777806,0.5245651814212027,0.6324110671936759,0.41571476451512207,0.5
0.22826086956521152,0.3827160493827222,0.2852923803898405,0.41201117318435754,0.6442687747035573,0.8444444444444488,0.5172320766978489,0.6442687747035574,0.31694963037795515,0.5
0.17391304347825098,0.2839506172839492,0.20850561134081513,0.4175977653631284,0.3320158102766798,0.7777777777777806,0.4713749931057305,0.33201581027667987,0.3507024982540369,0.5
0.20652173913043015,0.3580246913580325,0.1896042528056704,0.4972067039106145,0.8458498023715414,0.8444444444444488,0.5599010102802552,0.8458498023715415,0.42251735116853956,0.5
0.7934782608695627,0.5555555555555571,0.09273479031305376,0.8072625698324022,0.3636363636363636,0.0,0.8335399615839314,0.36363636363636365,0.7569406015369261,0.5
